id,full_name,html_url,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,language,topics,description,source
1062310647,yanghui1-arch/mwin,https://github.com/yanghui1-arch/mwin,2025-09-23T05:09:33Z,2025-12-31T02:57:16Z,2025-12-31T02:57:12Z,1,0,0,Python,,"mwin: Track OpenAI, Claude, Gemini and OpenAI-compatible models then give solutions to improve your agent system. Mwin's goal is to make agent system more valuable and effortlessly improve agent syste",github_relaxed
1005961259,RaydenLabs/genisys-data,https://github.com/RaydenLabs/genisys-data,2025-06-21T07:11:59Z,2025-12-31T02:57:14Z,2025-12-31T02:57:11Z,2,0,0,HTML,,Dati in tempo reale dell' EA Genisys MT5,github_relaxed
1033740133,SecondOrder-fun/sof-alpha,https://github.com/SecondOrder-fun/sof-alpha,2025-08-07T09:18:34Z,2025-12-31T02:57:15Z,2025-12-31T02:57:11Z,1,0,1,JavaScript,,Alpha Version of SecondOrder.fun,github_relaxed
1039387042,media-stack/gb2b-lead-finder,https://github.com/media-stack/gb2b-lead-finder,2025-08-17T05:32:48Z,2025-12-31T02:57:14Z,2025-12-31T02:57:11Z,1,0,0,Python,,GB2B Lead Finder – ESG Advisory Streamlit app,github_relaxed
745727709,wavey0x/open-data,https://github.com/wavey0x/open-data,2024-01-20T01:02:09Z,2025-12-31T02:57:13Z,2025-12-31T02:57:10Z,1,0,0,,,,github_relaxed
969497849,HAPPY-script/BLOX_FRUIT,https://github.com/HAPPY-script/BLOX_FRUIT,2025-04-20T09:34:04Z,2025-12-31T02:57:10Z,2025-12-31T02:57:06Z,1,0,0,Lua,,,github_relaxed
751620053,Eyefyre/NYT-Connections-Answers,https://github.com/Eyefyre/NYT-Connections-Answers,2024-02-02T00:53:55Z,2025-12-31T02:57:09Z,2025-12-31T02:57:06Z,45,2,0,Python,,This is a repository with a JSON file containing all the answers for the NYT Connections game,github_relaxed
1015787351,angelistaxin/auto-commit-angelistaxin-60s,https://github.com/angelistaxin/auto-commit-angelistaxin-60s,2025-07-08T03:32:12Z,2025-12-31T02:57:10Z,2025-12-31T02:57:06Z,1,0,0,,,,github_relaxed
976979635,nakulmitra/nakulmitra,https://github.com/nakulmitra/nakulmitra,2025-05-03T06:27:51Z,2025-12-31T02:57:10Z,2025-12-31T02:57:06Z,1,0,0,,,,github_relaxed
807246668,ethan-yz-hao/github-stats,https://github.com/ethan-yz-hao/github-stats,2024-05-28T18:24:13Z,2025-12-31T02:57:09Z,2025-12-31T02:57:05Z,1,0,0,Python,,My github statistics,github_relaxed
897631155,win-wiz/emoji-click,https://github.com/win-wiz/emoji-click,2024-12-03T00:48:42Z,2025-12-31T02:57:08Z,2025-12-31T02:57:04Z,5,0,1,TypeScript,,Emoji Click 根据你的需求， 精度匹配合适的表情包,github_relaxed
764313737,KeckObservatory/mKTL,https://github.com/KeckObservatory/mKTL,2024-02-27T21:19:03Z,2025-12-31T02:57:08Z,2025-12-31T02:57:24Z,4,2,0,Python,,The successor to KTL,github_relaxed
1019145430,d0midigi/hackherway,https://github.com/d0midigi/hackherway,2025-07-13T20:51:08Z,2025-12-31T02:57:06Z,2025-12-31T02:57:03Z,2,0,0,HTML,"blueteam, cybersecurity, ethical-hacking, ethical-hacking-tools, hacking-code",hackherway cyberepo || Learn how to HackHerWay - The Hacker Way,github_relaxed
769682641,daniel7grant/time,https://github.com/daniel7grant/time,2024-03-09T18:58:48Z,2025-12-31T02:57:06Z,2025-12-31T02:57:03Z,1,0,0,Shell,,,github_relaxed
1036101726,harys722/github-daily-autocommit,https://github.com/harys722/github-daily-autocommit,2025-08-11T15:00:44Z,2025-12-31T02:57:05Z,2025-12-31T02:57:01Z,3,2,0,Python,"apps, auto, auto-commits, bots, commits",Set up an auto-commit system to extend your GitHub streak without any worries. :octocat:,github_relaxed
988892963,TencentCloudBase/CloudBase-AI-ToolKit,https://github.com/TencentCloudBase/CloudBase-AI-ToolKit,2025-05-23T08:31:26Z,2025-12-31T02:57:03Z,2025-12-31T02:57:19Z,909,100,2,TypeScript,"ai, aicoding, cloudbase, cursor, mcp",   CloudBase MCP - Connect CloudBase to your AI Agent.     Go from AI prompt to live app in one click.,github_relaxed
1039263492,soenneker/soenneker.extensions.httprequests,https://github.com/soenneker/soenneker.extensions.httprequests,2025-08-16T20:39:16Z,2025-12-31T02:57:02Z,2025-12-31T02:57:33Z,1,0,0,C#,"csharp, dotnet, extension, extensions, http",A collection of helpful HttpRequest (from HttpContext) extension methods,github_relaxed
926273635,sss97133/nuke,https://github.com/sss97133/nuke,2025-02-02T23:55:18Z,2025-12-31T02:57:02Z,2025-12-31T02:56:59Z,1,0,6,TypeScript,,work in progress,github_relaxed
785589365,indmdev/indmshopbot,https://github.com/indmdev/indmshopbot,2024-04-12T07:38:03Z,2025-12-31T02:57:54Z,2025-12-31T02:57:51Z,14,3,0,,"bot, classic, classic-bot, ecommerce, ecommerce-bot","InDMShopBot: The best Telegram Shopping Bot For Sellers, The Shop Bot is a Classic and Premium e-commerce bot created for sellers to own a store  for selling products and services on telegram. Try the",github_relaxed
886210154,fryagbye/tinderboxwithquarto,https://github.com/fryagbye/tinderboxwithquarto,2024-11-10T13:46:42Z,2025-12-31T02:57:02Z,2025-12-31T02:57:51Z,6,2,0,HTML,"graphviz-dot-language, mermaid-diagrams, quarto, revealjs-md, rmarkdown",A Tinderbox file for Quarto,github_relaxed
948791960,XStrikers/Discord-Bot,https://github.com/XStrikers/Discord-Bot,2025-03-15T01:07:46Z,2025-12-31T02:57:01Z,2025-12-31T02:56:58Z,2,1,0,JavaScript,,XStrikers Gaming Netzwerk - Discord Bot,github_relaxed
1032778611,ACANX/MavenArtifact,https://github.com/ACANX/MavenArtifact,2025-08-05T20:12:00Z,2025-12-31T02:57:02Z,2025-12-31T02:56:57Z,1,0,3,,,Maven Artifact Badge,github_relaxed
1022611643,adcontextprotocol/adcp,https://github.com/adcontextprotocol/adcp,2025-07-19T12:56:11Z,2025-12-31T02:57:00Z,2025-12-31T02:57:25Z,154,23,25,TypeScript,,Docs and reference implementation for the Ad Context Protocol,github_relaxed
915056518,fraudiay79/strm,https://github.com/fraudiay79/strm,2025-01-10T21:45:28Z,2025-12-31T02:56:57Z,2025-12-31T02:56:54Z,2,0,2,HTML,,,github_relaxed
1042097291,Wen-Xi-Goh/taxi-locations,https://github.com/Wen-Xi-Goh/taxi-locations,2025-08-21T13:32:18Z,2025-12-31T02:56:57Z,2025-12-31T02:57:54Z,1,0,0,HTML,,,github_relaxed
1051410888,bigbeartechworld/big-bear-universal-apps,https://github.com/bigbeartechworld/big-bear-universal-apps,2025-09-06T00:15:31Z,2025-12-31T02:56:56Z,2025-12-31T02:57:03Z,2,1,4,Shell,,,github_relaxed
913695892,tuxracer/matrix-fediverse-bridge,https://github.com/tuxracer/matrix-fediverse-bridge,2025-01-08T07:19:09Z,2025-12-31T02:56:55Z,2025-12-31T02:56:52Z,2,0,1,TypeScript,"activitypub, bridge, fediverse, mastodon, matrix",💬 Bridge to enable communication between matrix.org users and ActivityPub users,github_relaxed
884449156,marajadesantelmo/dassa_operativo_stream,https://github.com/marajadesantelmo/dassa_operativo_stream,2024-11-06T19:15:19Z,2025-12-31T02:56:55Z,2025-12-31T02:56:51Z,1,0,1,Python,,Aplicación en Streamlit para visualización de operativa de DASSA (sólo front-end público),github_relaxed
910757904,bigdargon/hostsVN-DeadDomainsLinter,https://github.com/bigdargon/hostsVN-DeadDomainsLinter,2025-01-01T10:26:20Z,2025-12-31T02:56:53Z,2025-12-31T02:56:50Z,1,0,0,Shell,,,github_relaxed
1026721097,pw56/web-puri-project,https://github.com/pw56/web-puri-project,2025-07-26T13:25:20Z,2025-12-31T02:56:52Z,2025-12-31T02:56:49Z,1,0,7,HTML,"ai, ai-coding, camera, drawing, fabricjs",プリ機をWebアプリにするプロジェクト,github_relaxed
1000548971,markvaaz/ScarletCore,https://github.com/markvaaz/ScarletCore,2025-06-12T00:54:54Z,2025-12-31T02:56:51Z,2025-12-31T02:56:48Z,1,2,0,C#,,,github_relaxed
1062620564,xx25/perestroikabbs,https://github.com/xx25/perestroikabbs,2025-09-23T13:53:28Z,2025-12-31T02:56:49Z,2025-12-31T02:56:46Z,1,0,0,Python,,Python BBS,github_relaxed
967691081,Kanamo2525/prompt101,https://github.com/Kanamo2525/prompt101,2025-04-16T21:07:46Z,2025-12-31T02:56:45Z,2025-12-31T02:56:42Z,1,0,0,TypeScript,"guide, prompt-engineering",Le bescherelle du prompt engineering,github_relaxed
896318576,dpangestuw/Free-Proxy,https://github.com/dpangestuw/Free-Proxy,2024-11-30T03:34:02Z,2025-12-31T02:56:45Z,2025-12-31T02:56:41Z,97,22,0,,"free, free-proxy, free-proxy-list, http-proxy, proxy-list",Free Proxy List 🔄 Update Every 5 Minutes,github_relaxed
900014321,ichenc/ichenc.github.io,https://github.com/ichenc/ichenc.github.io,2024-12-07T16:24:35Z,2025-12-31T02:56:42Z,2025-12-31T02:56:39Z,1,0,0,HTML,,My  Homepage,github_relaxed
932627752,AnterCreeper/pdaltmode,https://github.com/AnterCreeper/pdaltmode,2025-02-14T08:23:01Z,2025-12-31T02:56:41Z,2025-12-31T02:56:38Z,4,0,0,C,,USB Power Delivery Alt-mode Negotiation using CH32X035,github_relaxed
985288262,theneworacle/theneworacle.github.io,https://github.com/theneworacle/theneworacle.github.io,2025-05-17T12:58:34Z,2025-12-31T02:56:39Z,2025-12-31T02:56:37Z,2,0,223,Python,,,github_relaxed
900326597,008Amonra/45dgof8_ComplianceSuite,https://github.com/008Amonra/45dgof8_ComplianceSuite,2024-12-08T13:50:55Z,2025-12-31T02:56:39Z,2025-12-31T02:56:36Z,1,0,0,HTML,,Streamlit app for compliance guidance.,github_relaxed
1034204669,cloudplains/jnsj,https://github.com/cloudplains/jnsj,2025-08-08T02:55:00Z,2025-12-31T02:56:38Z,2025-12-31T02:56:35Z,1,0,12,Python,,,github_relaxed
954089099,tscibilia/home-ops,https://github.com/tscibilia/home-ops,2025-03-24T14:46:35Z,2025-12-31T02:56:37Z,2025-12-31T02:56:34Z,6,0,3,YAML,"cilium, flux, gitops, justfile, k8s-at-home",Wife-tolerated HomeOps driven by Kubernetes and Gitops via Flux c/o onedr0p's template.,github_relaxed
904263927,prototbh/TEMP,https://github.com/prototbh/TEMP,2024-12-16T14:56:46Z,2025-12-31T02:56:38Z,2025-12-31T02:56:34Z,1,0,0,Lua,,,github_relaxed
939481655,malcolmramirez/supercollider,https://github.com/malcolmramirez/supercollider,2025-02-26T15:58:55Z,2025-12-31T02:56:38Z,2025-12-31T02:56:34Z,1,0,0,SuperCollider,,Supercollider projects,github_relaxed
1066083806,RuningFastChack/auto-bangumi,https://github.com/RuningFastChack/auto-bangumi,2025-09-29T01:57:58Z,2025-12-31T02:56:38Z,2025-12-31T02:56:34Z,1,1,0,Java,,这是一个基于McsManager作为前端、Sz-Admin作为后端、AutoBangumi作为思路的Java订阅Rss项目,github_relaxed
928646436,MangaBoya/mangaboya-nsfw,https://github.com/MangaBoya/mangaboya-nsfw,2025-02-07T01:25:36Z,2025-12-31T02:56:37Z,2025-12-31T02:56:33Z,22,0,0,,,nsfw,github_relaxed
1052531366,haoboww/RFGENS,https://github.com/haoboww/RFGENS,2025-09-08T07:25:13Z,2025-12-31T02:56:35Z,2025-12-31T02:56:31Z,1,0,0,Python,,,github_relaxed
1057578200,bioinfo-gao/Python_Omics_DS,https://github.com/bioinfo-gao/Python_Omics_DS,2025-09-15T23:35:16Z,2025-12-31T02:56:33Z,2025-12-31T02:56:30Z,1,0,0,Jupyter Notebook,,Python code for kinds of DS and Omics research,github_relaxed
973510429,bettermyself/ai_learn,https://github.com/bettermyself/ai_learn,2025-04-27T06:24:37Z,2025-12-31T02:56:32Z,2025-12-31T02:56:29Z,1,0,1,,,,github_relaxed
1041324953,ya950/Agu-analysis,https://github.com/ya950/Agu-analysis,2025-08-20T10:16:56Z,2025-12-31T02:56:32Z,2025-12-31T02:56:29Z,2,4,0,Python,,A股市场分析系统,github_relaxed
1058825816,coder/mux,https://github.com/coder/mux,2025-09-17T15:45:53Z,2025-12-31T02:56:29Z,2025-12-31T02:56:28Z,790,34,132,TypeScript,"agent, ide","A desktop app for isolated, parallel agentic development",github_relaxed
918267114,yanivsun/PushPaper,https://github.com/yanivsun/PushPaper,2025-01-17T15:28:40Z,2025-12-31T02:56:30Z,2025-12-31T02:56:26Z,1,0,0,Python,,test,github_relaxed
1015268244,seehasung/SHS_Product_DB,https://github.com/seehasung/SHS_Product_DB,2025-07-07T08:51:50Z,2025-12-31T02:56:27Z,2025-12-31T02:56:24Z,1,0,0,Python,,,github_relaxed
753446279,yuler/rails-starter,https://github.com/yuler/rails-starter,2024-02-06T06:12:49Z,2025-12-31T02:56:28Z,2025-12-31T02:57:52Z,1,0,14,Ruby,,,github_relaxed
1046550115,BazilSuhail/Custom-Compiler,https://github.com/BazilSuhail/Custom-Compiler,2025-08-28T21:14:58Z,2025-12-31T02:56:25Z,2025-12-31T02:56:21Z,1,0,0,C++,"compiler-construction, compiler-design, compiler-design-and-construction, compilers",Implementation of a Custom Compiler ( using C++ to compile custom toy like language quite similar to C  ) as part of our Compiler Construction course project.,github_relaxed
903200081,dmarx/papers-feed,https://github.com/dmarx/papers-feed,2024-12-14T01:24:06Z,2025-12-31T02:56:26Z,2025-12-31T02:57:15Z,7,0,44,TypeScript,,System which logs and analyzes academic reading habits,github_relaxed
1034778317,GaiaEyesHQ/gaiaeyes-media,https://github.com/GaiaEyesHQ/gaiaeyes-media,2025-08-09T01:11:04Z,2025-12-31T02:56:24Z,2025-12-31T02:56:20Z,1,0,0,,,public photos,github_relaxed
904381792,cjchandler/last_update_repo,https://github.com/cjchandler/last_update_repo,2024-12-16T19:25:49Z,2025-12-31T02:56:24Z,2025-12-31T02:56:20Z,1,0,0,Python,,last update for lots for projects. used in alarm script on python anywhere,github_relaxed
817384953,bq2015/FreeProxies,https://github.com/bq2015/FreeProxies,2024-06-19T15:35:24Z,2025-12-31T02:56:24Z,2025-12-31T02:56:20Z,474,115,1,,,永久免费翻墙/科学上网，节点每10分钟自动更新，仅保留可用节点。订阅链接可一键导入，无需频繁更换。如果觉得有帮助，请点个星星支持一下。为了防止链接丢失，建议fork到自己的仓库。,github_relaxed
993812441,andykimpe1/andykimpe1.github.io,https://github.com/andykimpe1/andykimpe1.github.io,2025-05-31T15:20:45Z,2025-12-31T02:56:23Z,2025-12-31T02:56:20Z,1,0,0,HTML,,andykimpe1.github.io,github_relaxed
817384953,bq2015/FreeProxies,https://github.com/bq2015/FreeProxies,2024-06-19T15:35:24Z,2025-12-31T02:56:24Z,2025-12-31T02:56:20Z,474,115,1,,,永久免费翻墙/科学上网，节点每10分钟自动更新，仅保留可用节点。订阅链接可一键导入，无需频繁更换。如果觉得有帮助，请点个星星支持一下。为了防止链接丢失，建议fork到自己的仓库。,github_relaxed
993812441,andykimpe1/andykimpe1.github.io,https://github.com/andykimpe1/andykimpe1.github.io,2025-05-31T15:20:45Z,2025-12-31T02:56:23Z,2025-12-31T02:56:20Z,1,0,0,HTML,,andykimpe1.github.io,github_relaxed
809606067,743859910/AdGuard_Home_Official-built-in_Rules,https://github.com/743859910/AdGuard_Home_Official-built-in_Rules,2024-06-03T05:15:36Z,2025-12-31T02:56:23Z,2025-12-31T02:56:19Z,1,0,0,Shell,,AdGuard Home 官方内置规则汇总,github_relaxed
926826417,noworneverev/leetcode-api,https://github.com/noworneverev/leetcode-api,2025-02-03T23:23:28Z,2025-12-31T02:56:21Z,2025-12-31T02:56:17Z,62,14,0,Python,"leetcode, leetcode-api, leetcode-python",LeetCode API - LeetCode questions sorted by likes - Daily updated LeetCode database,github_relaxed
1005669805,pixperk/chug,https://github.com/pixperk/chug,2025-06-20T15:53:14Z,2025-12-31T02:56:21Z,2025-12-31T02:56:17Z,10,0,0,Go,,high-speed ETL pipeline from PostgreSQL to ClickHouse.,github_relaxed
959126539,tyang816/tyang816,https://github.com/tyang816/tyang816,2025-04-02T10:03:02Z,2025-12-31T02:56:20Z,2025-12-31T02:56:16Z,3,0,0,Python,,,github_relaxed
1006982869,twitOne/RPZ-Blocklists,https://github.com/twitOne/RPZ-Blocklists,2025-06-23T09:34:44Z,2025-12-31T02:56:24Z,2025-12-31T02:56:16Z,3,2,1,Perl,,Multi-Source RPZ Blocklists for DNS Filtering (automated conversion and updates),github_relaxed
960547262,jhelvy/potus-econ-scorecard,https://github.com/jhelvy/potus-econ-scorecard,2025-04-04T16:13:18Z,2025-12-31T02:56:20Z,2025-12-31T02:56:16Z,5,1,0,JavaScript,,,github_relaxed
759145616,Dvd848/wiki-game,https://github.com/Dvd848/wiki-game,2024-02-17T19:15:18Z,2025-12-31T02:56:20Z,2025-12-31T02:56:16Z,1,0,0,TypeScript,"general-knowledge-quiz, online-game",משחק ידע-כללי אינטראקטיבי,github_relaxed
989419230,nebula-site/nebula-site.github.io,https://github.com/nebula-site/nebula-site.github.io,2025-05-24T04:09:31Z,2025-12-31T02:56:17Z,2025-12-31T02:56:13Z,2,1,0,HTML,,"Welcome to Nebula, a next-generation browser-based game platform where you can play fun web games instantly — no downloads, no ads, just pure gameplay.",github_relaxed
983897148,pstAmbition/DailyArXiv_Multimodal,https://github.com/pstAmbition/DailyArXiv_Multimodal,2025-05-15T04:54:26Z,2025-12-31T02:56:15Z,2025-12-31T02:56:12Z,3,9,235,Python,,Daily ArXiv Papers.,github_relaxed
1059546779,MSCoreLab/BYU-Core-MS-Lab,https://github.com/MSCoreLab/BYU-Core-MS-Lab,2025-09-18T15:35:09Z,2025-12-31T02:56:11Z,2025-12-31T02:56:08Z,2,0,0,Python,"mass-spectrometry, proteomics-data-analysis",The Repository for Workflows Related to Brigham Young University's Fritz B. Burns Cancer Research Mass Spectrometry Facility,github_relaxed
1034403735,saveas446/LegacyBuilder,https://github.com/saveas446/LegacyBuilder,2025-08-08T10:34:32Z,2025-12-31T02:56:09Z,2025-12-31T02:56:05Z,1,0,0,C#,,A fork of Zone Builder designed for making levels in pre-2.0 versions of SRB2.,github_relaxed
1054648104,yylt/tul,https://github.com/yylt/tul,2025-09-11T06:23:46Z,2025-12-31T02:56:09Z,2025-12-31T02:56:49Z,2,7,0,Rust,"api, cloudflare, serverless, trojan",serverless cloudflare worker for generic api and trojan proxy.,github_relaxed
890662280,liujunxiang0076/liu-site,https://github.com/liujunxiang0076/liu-site,2024-11-19T00:46:52Z,2025-12-31T02:56:07Z,2025-12-31T02:56:04Z,1,0,0,Vue,,,github_relaxed
985612628,DeltaPhi0/DeltaPhi0,https://github.com/DeltaPhi0/DeltaPhi0,2025-05-18T06:26:51Z,2025-12-31T02:56:07Z,2025-12-31T02:56:04Z,1,0,0,,"config, github-config",Hello and nice to meet you! Thank you for taking some of your precious time out of your day to read through my profile. I really wish you the best and happy reading : ),github_relaxed
892853621,Saleh7/BadTrafficData,https://github.com/Saleh7/BadTrafficData,2024-11-22T22:54:10Z,2025-12-31T02:56:07Z,2025-12-31T02:56:03Z,3,0,0,,,"Data repository for identifying bad traffic based on URLs, IPs, and user agents extracted from server logs.",github_relaxed
1036045017,KwanWaiPang/Awesome-VLN,https://github.com/KwanWaiPang/Awesome-VLN,2025-08-11T13:29:47Z,2025-12-31T02:56:05Z,2025-12-31T02:56:01Z,48,3,0,,,Paper Survey for Visual Language Navigation,github_relaxed
909206341,constructive-io/constructive,https://github.com/constructive-io/constructive,2024-12-28T02:52:25Z,2025-12-31T02:56:04Z,2025-12-31T02:56:01Z,25,5,49,TypeScript,,"Secure, Modular Postgres for Teams",github_relaxed
939763654,pkgforge/bin,https://github.com/pkgforge/bin,2025-02-27T04:20:29Z,2025-12-31T02:56:03Z,2025-12-31T02:56:00Z,2,0,4,Shell,,"Compiled Binaries (CI ONLY, DO NOT USE) [Maintainer=@Azathothas]",github_relaxed
790415641,suptur/DNS-Filters,https://github.com/suptur/DNS-Filters,2024-04-22T20:51:58Z,2025-12-31T02:56:05Z,2025-12-31T02:56:00Z,1,0,0,Python,,,github_relaxed
744455913,743859910/AdGuard_Home_Thirdparty_Rules,https://github.com/743859910/AdGuard_Home_Thirdparty_Rules,2024-01-17T10:37:21Z,2025-12-31T02:56:02Z,2025-12-31T02:55:59Z,8,0,0,,,AdGuard Home 第三方规则汇总,github_relaxed
909564747,schardosin/astonish,https://github.com/schardosin/astonish,2024-12-29T05:03:21Z,2025-12-31T02:55:58Z,2025-12-31T02:55:55Z,6,0,1,Go,,"Astonish is a low-code AI companion that empowers you to create and run sophisticated agentic workflows with unprecedented ease. By leveraging a flexible, YAML-based framework, Astonish allows you to ",github_relaxed
921456660,cysyiu/WeatherMap,https://github.com/cysyiu/WeatherMap,2025-01-24T01:27:15Z,2025-12-31T02:55:56Z,2025-12-31T02:55:53Z,1,0,0,JavaScript,,,github_relaxed
753768838,vpeinado263/infinito-jg,https://github.com/vpeinado263/infinito-jg,2024-02-06T18:57:05Z,2025-12-31T02:55:57Z,2025-12-31T02:55:53Z,1,0,0,JavaScript,,,github_relaxed
830309550,Xovee/cs-conf-stats,https://github.com/Xovee/cs-conf-stats,2024-07-18T03:10:18Z,2025-12-31T02:55:56Z,2025-12-31T02:55:53Z,34,4,0,HTML,"acceptance-rate, computer-science, conference, statistics","Computer Science Conference Statistics: Explore number of submissions, acceptance rate, and many more.",github_relaxed
859075788,rix4uni/resolvers,https://github.com/rix4uni/resolvers,2024-09-18T03:26:31Z,2025-12-31T02:55:55Z,2025-12-31T02:55:52Z,15,6,0,,"bug-bounty, bugbounty, bugbountytips, dns, hacking",List of Fresh DNS resolvers updates every 1 hour,github_relaxed
