full_name,language,description,stargazers_count,created_at,updated_at,pushed_at,cca_score,ceh_score,ciq_score,community_vitality_score,language_score,recognition_score,csq_score,language_maturity_score,update_recency_score,epm_score,dc_score,code_health_score,ise_score,crq_score,csd_score,maintenance_efficiency_score,tc_score,novel_tech_stack_score,research_connection_score,problem_novelty_score,ti_score,topic_trend_score,industry_application_score,mdm_score,topic_innovation_score,gr_score,vi_score,net_score,external_appeal_score,overall_potential_score,main_topic,num_topics,topic_entropy,overall_potential_score,overall_potential_level
indmdev/Free-Telegram-Store-Bot,Python,"This is 100% Free Shop Bot, Is a Telegram Store Bot you can use for selling your products and services and managing your products and orders. You customers can  easily shop on you store with confidenc",74,2024-04-14 06:36:33+00:00,2025-12-31 02:57:18+00:00,2025-12-31 02:57:15+00:00,78.572739523714,46.163712279518855,100,72.5863951073172,88,28.410935783804433,62.2970837434298,88,86.07079764250578,51.844334926993334,40,54.17920490899108,100,46,30,63.599999999999994,100.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.6,0.54,0.6890000000000001,0.4,0.6000000000000001,0.3,0.44500000000000006,61.20243975862751,"api, v2ray, free",1,-1.4426951601859516e-10,61.20243975862751,潜力高
davidfue/RIF-Layoff-Dataset,Unknown,Schema and records for RIF Tracking,2,2025-04-19 17:52:51+00:00,2025-12-31 02:57:52+00:00,2025-12-31 02:57:49+00:00,43.59720641474583,0.0,60,32.43888256589833,70,0.0,6.718206021952224,65,86.07079764250578,29.514237839614683,20,17.353175953743637,93,43,30,59.75,44.8391930972018,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.46235677238880724,0.3,0.30000000000000004,0.3,0.3,35.789991279999455,"bot, automation, trading",10,1.8324023410101293,35.789991279999455,潜力一般
CodaBool/stargazer,JavaScript,,1,2025-05-12 00:45:02+00:00,2025-12-31 02:57:19+00:00,2025-12-31 02:57:15+00:00,40.90511616528035,2.3001775766318255,0,17.16710861793328,82,0.0,38.9655949273229,82,86.07079764250578,46.01909220854673,20,37.64119999028666,81,43,30,54.949999999999996,27.173598123954523,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.37769439249581815,0.3,0.2,0.3,0.265,32.91640500245701,"project, ddos, data",10,2.4192407033260657,32.91640500245701,潜力一般
tablackburn/ScheduledTasksManager,PowerShell,"PowerShell module for managing local and clustered scheduled tasks in standalone or failover cluster environments, extending Microsoft’s ScheduledTasks module",1,2025-07-09 18:38:25+00:00,2025-12-31 02:57:19+00:00,2025-12-31 02:57:15+00:00,40.90511616528035,2.3001775766318255,60,32.16710861793328,70,0.0,22.841900474637562,70,86.07079764250578,34.36860677165352,30,28.307867583665633,83,43,30,55.75,71.06600914637255,0.6,0.3,0.5,0.48,0.5,0.9,0.66,0.6172640365854902,0.3,0.30000000000000004,0.3,0.3,40.41113140292625,"project, ddos, data",10,0.9611663706188338,40.41113140292625,潜力中等
vizoros/peer,Shell,"Highly Distributed Proprietary Blockchain Technology: Our Super Peer is designed to be scalable, lean, secure, simple to install,  lean and fast.",1,2024-03-12 04:15:27+00:00,2025-12-31 02:57:16+00:00,2025-12-31 02:57:13+00:00,45.29923601879136,12.61566165809791,60,37.53517598785081,72,6.574452626773737,12.93897060899159,70,86.07079764250578,34.36860677165352,37,25.251549144124944,100,43,30,62.55,100.0,0.7,0.3,0.5,0.52,0.6,0.9,0.7000000000000001,0.7570000000000001,0.5,0.30000000000000004,0.4,0.405,47.0566038257877,"github, nix, automation",1,-1.4426951601859516e-10,47.0566038257877,潜力中等
cardenluo/ComfyUI-Apt_Preset,Python,make workflow easy,232,2025-01-21 05:56:27+00:00,2025-12-31 02:57:15+00:00,2025-12-31 02:57:12+00:00,83.32657908955439,42.52768765677366,60,63.21532231569253,88,64.01950843383119,73.37329469392978,88,86.07079764250578,51.844334926993334,20,55.16349983671607,100,48,30,64.3,55.372632119875234,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904905284795009,0.3,0.6,0.5,0.45499999999999996,55.39134111585636,"ai, agent, telegram",10,1.4824890708948808,55.39134111585636,潜力中等
BA-CalderonMorales/my-life-as-a-dev,Rust,better docs example for everyone to leverage,2,2025-04-24 02:28:07+00:00,2025-12-31 02:57:16+00:00,2025-12-31 02:57:12+00:00,43.59720641474583,0.0,100,42.43888256589833,98,0.0,44.34015974488468,95,86.07079764250578,58.64045143184769,27,45.87722988634479,100,43,32,63.05,78.27155666060928,0.9,0.3,0.5,0.6000000000000001,0.5,0.4,0.4600000000000001,0.6380862266424372,0.3,0.4,0.3,0.335,48.70439115159228,"proxy, free, list",10,0.7218032634465051,48.70439115159228,潜力中等
yanghui1-arch/mwin,Python,"mwin: Track OpenAI, Claude, Gemini and OpenAI-compatible models then give solutions to improve your agent system. Mwin's goal is to make agent system more valuable and effortlessly improve agent syste",1,2025-09-23 05:09:33+00:00,2025-12-31 02:57:16+00:00,2025-12-31 02:57:12+00:00,40.90511616528035,0.0,60,31.36204646611214,88,0.0,30.90374770098023,88,86.07079764250578,51.844334926993334,35,39.05220368988877,98,43,30,61.75,69.92457219431729,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.5986982887772692,0.3,0.30000000000000004,0.3,0.3,42.887418130051174,"ai, agent, telegram",2,0.9990840853997629,42.887418130051174,潜力中等
RaydenLabs/genisys-data,HTML,Dati in tempo reale dell' EA Genisys MT5,2,2025-06-21 07:11:59+00:00,2025-12-31 02:57:14+00:00,2025-12-31 02:57:11+00:00,43.59720641474583,0.0,60,32.43888256589833,65,0.0,0.0,60,86.07079764250578,24.65986890757585,20,12.630954117651546,98,43,30,61.75,0.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.28300000000000003,0.3,0.30000000000000004,0.3,0.3,31.558411465004895,Diverse,10,3.3219280934446673,31.558411465004895,潜力一般
SecondOrder-fun/sof-alpha,JavaScript,Alpha Version of SecondOrder.fun,1,2025-08-07 09:18:34+00:00,2025-12-31 02:57:15+00:00,2025-12-31 02:57:11+00:00,40.90511616528035,2.3001775766318255,60,32.16710861793328,82,0.0,38.9655949273229,82,86.07079764250578,46.01909220854673,20,37.64119999028666,81,43,33,55.699999999999996,55.3690354820833,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904761419283332,0.3,0.30000000000000004,0.3,0.3,39.73453999110731,"otp, bot, tools",10,1.4826085486161156,39.73453999110731,潜力一般
media-stack/gb2b-lead-finder,Python,GB2B Lead Finder – ESG Advisory Streamlit app,1,2025-08-17 05:32:48+00:00,2025-12-31 02:57:14+00:00,2025-12-31 02:57:11+00:00,40.90511616528035,0.0,60,31.36204646611214,88,0.0,30.90374770098023,88,86.07079764250578,51.844334926993334,20,36.05220368988877,98,43,30,61.75,55.369732468690636,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.4904789298747626,0.3,0.30000000000000004,0.3,0.3,40.123030952001045,"ai, agent, telegram",10,1.482585395222198,40.123030952001045,潜力中等
wavey0x/open-data,Unknown,,1,2024-01-20 01:02:09+00:00,2025-12-31 02:57:13+00:00,2025-12-31 02:57:10+00:00,40.90511616528035,0.0,0,16.36204646611214,70,0.0,6.718206021952224,65,86.07079764250578,29.514237839614683,25,18.353175953743637,98,43,30,61.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,30.157534657193118,"project, ddos, data",10,2.4192407033260657,30.157534657193118,潜力一般
HAPPY-script/BLOX_FRUIT,Lua,,1,2025-04-20 09:34:04+00:00,2025-12-31 02:57:10+00:00,2025-12-31 02:57:06+00:00,40.90511616528035,0.0,0,16.36204646611214,70,0.0,6.718206021952224,70,86.07079764250578,34.36860677165352,20,19.052205079957233,98,43,30,61.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,30.297340482435843,"project, ddos, data",10,2.4192407033260657,30.297340482435843,潜力一般
Eyefyre/NYT-Connections-Answers,Python,This is a repository with a JSON file containing all the answers for the NYT Connections game,45,2024-02-02 00:53:55+00:00,2025-12-31 02:57:09+00:00,2025-12-31 02:57:06+00:00,66.11738593394145,12.61566165809791,60,45.86243595391085,88,63.36249267304569,64.95833008833695,88,86.07079764250578,51.844334926993334,30,53.37676576419929,93,46,30,60.8,76.33861890331188,0.5,0.3,0.5,0.44000000000000006,0.5,0.9,0.66,0.6243544756132476,0.3,0.4,0.3,0.335,50.448051653582525,"proxy, list, http",10,0.786014065837755,50.448051653582525,潜力中等
angelistaxin/auto-commit-angelistaxin-60s,Unknown,,1,2025-07-08 03:32:12+00:00,2025-12-31 02:57:10+00:00,2025-12-31 02:57:06+00:00,40.90511616528035,0.0,0,16.36204646611214,70,0.0,6.718206021952224,65,86.07079764250578,29.514237839614683,20,17.353175953743637,93,43,30,59.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,29.657534657193125,"project, ddos, data",10,2.4192407033260657,29.657534657193125,潜力一般
nakulmitra/nakulmitra,Unknown,,1,2025-05-03 06:27:51+00:00,2025-12-31 02:57:10+00:00,2025-12-31 02:57:06+00:00,40.90511616528035,0.0,0,16.36204646611214,70,0.0,6.718206021952224,65,86.07079764250578,29.514237839614683,20,17.353175953743637,93,43,30,59.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,29.657534657193125,"project, ddos, data",10,2.4192407033260657,29.657534657193125,潜力一般
ethan-yz-hao/github-stats,Python,My github statistics,1,2024-05-28 18:24:13+00:00,2025-12-31 02:57:09+00:00,2025-12-31 02:57:05+00:00,40.90511616528035,0.0,60,31.36204646611214,88,0.0,30.90374770098023,88,86.07079764250578,51.844334926993334,25,37.05220368988877,100,43,30,62.55,44.842311224395104,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.44836924489758045,0.3,0.30000000000000004,0.3,0.3,39.600837252457396,"github, config, jellyfin",10,1.832298759066901,39.600837252457396,潜力一般
win-wiz/emoji-click,TypeScript,Emoji Click 根据你的需求， 精度匹配合适的表情包,5,2024-12-03 00:48:42+00:00,2025-12-31 02:57:08+00:00,2025-12-31 02:57:04+00:00,48.19936509354424,2.3001775766318255,60,35.084808189238835,92,0.0,52.40200697122735,90,86.07079764250578,53.786082499808856,25,47.40603201198541,98,43,30,61.75,27.172305983143218,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.3916892239325729,0.3,0.30000000000000004,0.3,0.3,41.34869292835825,"github, nix, automation",10,2.419283627314685,41.34869292835825,潜力中等
KeckObservatory/mKTL,Python,The successor to KTL,4,2024-02-27 21:19:03+00:00,2025-12-31 02:57:08+00:00,2025-12-31 02:57:24+00:00,51.38295887342467,12.61566165809791,60,39.968665129704135,88,19.363457710129317,41.310763556500866,88,86.07079764250578,51.844334926993334,25,41.735360824873055,100,43,30,62.55,0.0,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.269,0.4,0.30000000000000004,0.3,0.34,39.901738447400646,Diverse,10,3.3219280934446673,39.901738447400646,潜力一般
d0midigi/hackherway,HTML,hackherway cyberepo || Learn how to HackHerWay - The Hacker Way,2,2025-07-13 20:51:08+00:00,2025-12-31 02:57:06+00:00,2025-12-31 02:57:03+00:00,43.59720641474583,0.0,100,42.43888256589833,65,0.0,0.0,60,86.07079764250578,39.22297570369235,25,18.72804149629232,98,43,30,61.75,100.0,0.6,0.3,0.5,0.48,0.7,0.4,0.54,0.7030000000000001,0.3,0.4,0.3,0.335,44.377828940733046,"otp, bot, tools",1,-1.4426951601859516e-10,44.377828940733046,潜力中等
daniel7grant/time,Shell,,1,2024-03-09 18:58:48+00:00,2025-12-31 02:57:06+00:00,2025-12-31 02:57:03+00:00,40.90511616528035,0.0,0,16.36204646611214,72,0.0,9.405488430733113,70,86.07079764250578,34.36860677165352,25,21.26148216390863,100,43,30,62.55,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,30.859195899226123,"project, ddos, data",10,2.4192407033260657,30.859195899226123,潜力一般
harys722/github-daily-autocommit,Python,Set up an auto-commit system to extend your GitHub streak without any worries. :octocat:,3,2025-08-11 15:00:44+00:00,2025-12-31 02:57:05+00:00,2025-12-31 02:57:01+00:00,49.90139469758977,12.61566165809791,100,49.376039459370176,88,15.840623168261423,39.41739329781941,88,86.07079764250578,51.844334926993334,32,42.283344208466396,98,43,30,61.75,76.33807827913235,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.5743523131165295,0.5,0.4,0.4,0.43999999999999995,50.35022496886642,"github, config, jellyfin",10,0.7860320249842557,50.35022496886642,潜力中等
TencentCloudBase/CloudBase-AI-ToolKit,TypeScript,   CloudBase MCP - Connect CloudBase to your AI Agent.     Go from AI prompt to live app in one click.,909,2025-05-23 08:31:26+00:00,2025-12-31 02:57:03+00:00,2025-12-31 02:57:19+00:00,100.0,56.92885502931571,100,84.9250992602605,92,52.62141114317129,80.68372546928154,90,86.07079764250578,53.786082499808856,30,61.1328053361098,100,48,30,64.3,100.0,0.6,0.3,0.5,0.48,0.8,0.9,0.7800000000000001,0.7630000000000001,0.3,0.8999999999999999,0.5,0.5599999999999999,69.56283588228709,"ai, agent, telegram",1,-1.4426951601859516e-10,69.56283588228709,潜力高
soenneker/soenneker.extensions.httprequests,C#,A collection of helpful HttpRequest (from HttpContext) extension methods,1,2025-08-16 20:39:16+00:00,2025-12-31 02:57:02+00:00,2025-12-31 02:57:33+00:00,40.90511616528035,0.0,100,41.36204646611214,84,0.0,25.52918288341845,84,86.07079764250578,47.96083978136226,25,33.27442622101509,100,43,30,62.55,76.33725480584162,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.5883490192233666,0.3,0.4,0.3,0.335,44.84487724519838,"proxy, free, list",10,0.7860593801748434,44.84487724519838,潜力中等
sss97133/nuke,TypeScript,work in progress,1,2025-02-02 23:55:18+00:00,2025-12-31 02:57:02+00:00,2025-12-31 02:56:59+00:00,40.90511616528035,7.864359078731059,60,34.11457214366801,92,0.0,44.34015974488468,90,86.07079764250578,53.786082499808856,20,42.778200760131206,83,43,30,55.75,44.842244658509024,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.46236897863403614,0.3,0.30000000000000004,0.35,0.3125,40.94416276062397,"github, nix, automation",10,1.8323009703377717,40.94416276062397,潜力中等
indmdev/indmshopbot,Unknown,"InDMShopBot: The best Telegram Shopping Bot For Sellers, The Shop Bot is a Classic and Premium e-commerce bot created for sellers to own a store  for selling products and services on telegram. Try the",14,2024-04-12 07:38:03+00:00,2025-12-31 02:57:54+00:00,2025-12-31 02:57:51+00:00,59.82784986085584,15.919192602169193,100,54.502857355101554,70,34.372964251236795,25.19217845595283,65,86.07079764250578,29.514237839614683,40,29.66646354904391,88,46,30,58.8,100.0,0.6,0.3,0.3,0.41999999999999993,0.5,0.4,0.4600000000000001,0.6619999999999999,0.4,0.5,0.3,0.41000000000000003,49.81900704858417,"bot, automation, trading",1,-1.4426951601859516e-10,49.81900704858417,潜力中等
fryagbye/tinderboxwithquarto,HTML,A Tinderbox file for Quarto,6,2024-11-10 13:46:42+00:00,2025-12-31 02:57:02+00:00,2025-12-31 02:57:51+00:00,53.61697015900777,12.61566165809791,100,50.86226964393738,65,25.106793709749113,13.493809015419904,60,86.07079764250578,24.65986890757585,25,19.703168174590502,100,43,30,62.55,37.845853619398376,0.6,0.3,0.5,0.48,0.8,0.9,0.7800000000000001,0.5143834144775935,0.4,0.4,0.3,0.37500000000000006,43.82636933545432,"proxy, free, list",10,2.0647160498033275,43.82636933545432,潜力中等
XStrikers/Discord-Bot,JavaScript,XStrikers Gaming Netzwerk - Discord Bot,2,2025-03-15 01:07:46+00:00,2025-12-31 02:57:01+00:00,2025-12-31 02:56:58+00:00,46.36958737108499,7.959596301084597,60,36.33369365381361,82,15.840623168261423,31.35554607147674,82,86.07079764250578,46.01909220854673,20,34.216678005155885,96,43,32,61.45,37.43770015654514,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.41875080062618053,0.4,0.30000000000000004,0.3,0.34,40.319275027008196,"bot, automation, trading",10,2.078274614350805,40.319275027008196,潜力中等
ACANX/MavenArtifact,Unknown,Maven Artifact Badge,1,2025-08-05 20:12:00+00:00,2025-12-31 02:57:02+00:00,2025-12-31 02:56:57+00:00,40.90511616528035,5.198058607228542,60,33.18136697864213,70,0.0,22.841900474637562,65,86.07079764250578,29.514237839614683,20,24.60883845745204,78,43,30,53.75,27.173597737135136,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.3916943909485405,0.3,0.30000000000000004,0.3,0.3,35.11349725512176,"proxy, list, http",10,2.4192407161759277,35.11349725512176,潜力一般
adcontextprotocol/adcp,TypeScript,Docs and reference implementation for the Ad Context Protocol,154,2025-07-19 12:56:11+00:00,2025-12-31 02:57:00+00:00,2025-12-31 02:57:25+00:00,82.50009928876014,51.25934236997824,60,65.94080954499644,92,45.79161297177941,60.88931172029513,90,86.07079764250578,53.786082499808856,25,51.22531914906591,90,48,32,60.8,71.06741057846125,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.567269642313845,0.3,0.6,0.5,0.45499999999999996,56.2956590623392,"proxy, list, http",10,0.9611198160525672,56.2956590623392,潜力中等
fraudiay79/strm,HTML,,2,2025-01-10 21:45:28+00:00,2025-12-31 02:56:57+00:00,2025-12-31 02:56:54+00:00,43.59720641474583,3.9321795393655306,0,18.81514540467627,65,0.0,16.12369445268534,60,86.07079764250578,24.65986890757585,20,19.88661662135995,83,43,30,55.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,30.177497525357417,"project, ddos, data",10,2.4192407033260657,30.177497525357417,潜力一般
Wen-Xi-Goh/taxi-locations,HTML,,1,2025-08-21 13:32:18+00:00,2025-12-31 02:56:57+00:00,2025-12-31 02:57:54+00:00,40.90511616528035,0.0,0,16.36204646611214,65,0.0,0.0,60,86.07079764250578,24.65986890757585,20,12.630954117651546,98,43,30,61.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,29.013090289974702,"project, ddos, data",10,2.4192407033260657,29.013090289974702,潜力一般
bigbeartechworld/big-bear-universal-apps,Shell,,2,2025-09-06 00:15:31+00:00,2025-12-31 02:56:56+00:00,2025-12-31 02:57:03+00:00,46.36958737108499,14.191953417081951,0,23.51501864441268,72,15.840623168261423,34.04282848025763,70,86.07079764250578,34.36860677165352,20,31.348285186194666,83,43,30,55.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.4,0.2,0.3,0.30500000000000005,34.444799548258466,"project, ddos, data",10,2.4192407033260657,34.444799548258466,潜力一般
tuxracer/matrix-fediverse-bridge,TypeScript,💬 Bridge to enable communication between matrix.org users and ActivityPub users,2,2025-01-08 07:19:09+00:00,2025-12-31 02:56:55+00:00,2025-12-31 02:56:52+00:00,43.59720641474583,2.3001775766318255,100,43.24394471771947,92,0.0,52.40200697122735,90,86.07079764250578,53.786082499808856,25,47.40603201198541,83,43,32,56.25,100.0,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.683,0.3,0.4,0.3,0.335,49.08969258182695,"bot, automation, trading",1,-1.4426951601859516e-10,49.08969258182695,潜力中等
marajadesantelmo/dassa_operativo_stream,Python,Aplicación en Streamlit para visualización de operativa de DASSA (sólo front-end público),1,2024-11-06 19:15:19+00:00,2025-12-31 02:56:55+00:00,2025-12-31 02:56:51+00:00,40.90511616528035,2.3001775766318255,60,32.16710861793328,88,0.0,47.02744215366557,88,86.07079764250578,66.40744172310984,30,50.40495357223794,88,48,30,59.5,44.842145978246265,0.5,0.3,0.5,0.44000000000000006,0.5,0.4,0.4600000000000001,0.44836858391298506,0.3,0.30000000000000004,0.3,0.3,42.015139547190614,"api, v2ray, free",10,1.832304248425143,42.015139547190614,潜力中等
bigdargon/hostsVN-DeadDomainsLinter,Shell,,1,2025-01-01 10:26:20+00:00,2025-12-31 02:56:53+00:00,2025-12-31 02:56:50+00:00,40.90511616528035,0.0,0,16.36204646611214,72,0.0,9.405488430733113,70,86.07079764250578,34.36860677165352,25,21.26148216390863,100,43,30,62.55,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.3,0.2,0.3,0.265,30.859195899226123,"project, ddos, data",10,2.4192407033260657,30.859195899226123,潜力一般
pw56/web-puri-project,HTML,プリ機をWebアプリにするプロジェクト,1,2025-07-26 13:25:20+00:00,2025-12-31 02:56:52+00:00,2025-12-31 02:56:49+00:00,40.90511616528035,8.532534692629179,100,44.34843360853235,65,0.0,8.06184722634267,60,86.07079764250578,24.65986890757585,20,16.25878536950575,83,43,30,55.75,55.37337733897751,0.6,0.3,0.5,0.48,0.8,0.9,0.7800000000000001,0.58449350935591,0.3,0.4,0.35,0.34750000000000003,41.341235663152446,"ai, agent, telegram",10,1.4824643152521635,41.341235663152446,潜力中等
markvaaz/ScarletCore,C#,,1,2025-06-12 00:54:54+00:00,2025-12-31 02:56:51+00:00,2025-12-31 02:56:48+00:00,45.29923601879136,12.61566165809791,0,22.535175987850813,84,6.574452626773737,29.062665061676906,84,86.07079764250578,47.96083978136226,20,33.8644932012314,98,43,30,61.75,27.173598123954523,0.6,0.3,0.5,0.48,0.5,0.4,0.4600000000000001,0.39169439249581806,0.5,0.2,0.4,0.37,36.903080487125344,"project, ddos, data",10,2.4192407033260657,36.903080487125344,潜力一般
